chapter, key_id_number, "key_id_topic", "key_id_description"
34, 18," Charles A. Lindbergh’s Spirit of St. Louis —1927","  Although other pilots had crossed the ocean, Lindbergh was the first person to fly solo across the Atlantic. A genuinely modest person who displayed traditional virtues, Lindbergh was the subject of perhaps the most intense hero worship since George Washington."
34, 19," Radio","  The 1920’s brought commercial radio into many American homes. Unlike the auto that pulled families apart, radio brought people back into the living room. Radio also served to expose the entire nation to the same entertainment, news, and advertisements. It served to homogenize the culture."
34, 20," The Jazz Singer—1927","  This was the first feature-length talkie, a motion picture with sound. It starred Al Jolson, a white man wearing blackface."
34, 21," Will C. Hays & the Movie Code","  Another area that revealed the tension between traditional and modern culture was the movies. Appalled by nudity and sexuality in early films, conservatives pressured the movie industry to change. In 1930 film studios adopted a code, known as the Hays Code for the person who enforced it, that banned a long list of morally inappropriate actions. For example, excessive and lustful kissing, lustful embraces, and suggestive postures were forbidden. The Hays code stayed in effect until 1966.  "
34, 22," Census of 1920","  In 1920, more Americans for the first time lived not in the country, but in urban areas. This geographic fact also represents the tension between traditional and modern culture in the 1920’s. "
34, 23," Flappers","  A flapper was a young modern woman who went on dates without a chaperone, wore fashionable clothes, wore make-up, and perhaps smoked cigarettes. Another symbol of cultural tension in the 1920’s. "
34, 24," Sigmund Freud","  A Viennese physician and psychologist, Freud argued that sexual repression caused a variety of nervous and emotional ills.  His theories were used to justify the new sexual liberation.  "
34, 25," Margaret Sanger","  Sanger was a crusader for birth control and family planning. In 1916 she opened the first family-planning clinic in the US. She was often jailed for her actions and words. Another symbol of cultural tension in the 1920’s.  "
34, 26," Jazz","  This distinctively American musical form became widely popular in the 1920’s. It was condemned for its reliance on improvisation (civilization demands that one follow rules), its African-American origins, and its effect on the morals of those who listened and danced to it. Another symbol of cultural tension in the 1920’s.  "
34, 27," Willa Cather","  A prominent novelist in the 1920’s, Cather wrote books with strong female characters (My Antonia). She criticized the growing mechanization and mass-produced quality of American society. "
34, 28," H. L. Mencken","  Mencken edited the literary journals the Smart Set and the American Mercury.  He promoted writers of talent and mercilessly attacked hack writers, pretension, provincialism, and prudery. Mencken blasted organized religion, business, and the middle class (what he called the booboisie).    "
34, 29," F. Scott Fitzgerald","  One of a promising generation of young writers, Fitzgerald’s books described the life of modern young people during the Jazz Age (This Side of Paradise, The Great Gatsby)."
34, 30," Ernest Hemingway","  Hemingway, a member of the Lost Generation who left America for Paris, wrote with weary disillusionment about war (A Farewell to Arms). He was known for his view that one must respond to the trials of life with grace under pressure (The Old Man and the Sea)."
34, 31," Sinclair Lewis","  Lewis attacked many aspects of American life in the 1920’s: small-town provincialism (Main Street), middle-class materialism (Babbitt), and religious hypocrisy (Elmer Gantry)"
34, 32," Harlem Renaissance","  The Great Migration of blacks to Northern cities helped to spark the Harlem Renaissance, a burst of intellectual and cultural creativity. Not all of the best work was done in Harlem.  Writers James Weldon Johnson, Langston Hughes, and Countee Cullen, actors such as Paul Robeson, musicians Louis Armstrong, Duke Ellington, Bessie Smith, Cab Calloway, and others enriched American culture. "
34, 33," Frank Lloyd Wright","  Wright sought to create a distinctly American architecture, one that did not follow Greek and Roman models. He advocated ““organic architecture”“ that was in harmony with its setting and based on natural forms. His best-known example was Fallingwater, a house built astride a waterfall in Pennsylvania. Key ID’s Ch. 35, 1920-1932 "
35, 1," Adkins v. Children’s Hospital —1923","  This case overturned the Muller v. Oregon decision. In Adkins, the Supreme Court ruled that women were not entitled to special protection in the workplace and that a minimum-wage law for women was unconstitutional. The Court’s ruling was based on the fact that the Nineteenth Amendment had granted women the right to vote. As the legal equals of men, they could not receive preferential treatment."
35, 2," The American Legion—1919","  The American Legion was in part a social club, but it was more significant as a lobbying organization pressuring Congress for benefits for veterans. The American Legion was also noted as a force opposed to what it saw as radical or socialist groups such as the IWW."
35, 3," Washington Disarmament Conference—1921-1922","  At this conference Secretary of State Charles Evans Hughes proposed a halt to the naval arms race. Several agreements were signed.  The Five Power Treaty set limits for battleships and aircraft carriers in the following ratios—5 (US & Britain): 3 (Japan): 1.75 (Italy & France). In addition, the nations agreed to halt battleship construction for ten years. Britain and the US agreed to refrain from fortifying their Far East possessions (as compensation to the Japanese). The Four Power Treaty obligated the US, Britain, Japan, and France to respect each other’s territorial possessions in the Pacific and to refer any disputes among them to a conference for negotiation. "
35, 4," The Kellogg-Briand Pact (Pact of Paris)—1928","  In this agreement, the US and sixty-one other nations pledged to renounce war as an instrument of national policy. The only problem was that, except for the pressure of world opinion, there was no way to enforce it."
35, 5," Fordney-McCumber Tariff—1922","  This raised tariffs from an average of 27% under Wilson’s Underwood Tariff to an average of 38.5%.  It also allowed the president, with the advice of a tariff commission, to raise or lower rates on specific products. Harding and Coolidge raised rates thirty-two times in six years but lowered rates in only five cases. As a result, Europeans found it harder to sell goods to the US to earn the dollars needed to pay back their war debts. In addition, Europeans raised tariff rates to protect their own industries, cutting sales of US goods. "
35, 6," Teapot Dome & Elk Hills scandals—1921","  There were several scandals involving President Harding’s friends. Teapot Dome was the worst. Progressives had pressed for conservation of resources; oil fields at Teapot Dome, Wyoming, and at Elk Hills, California, had been set aside for use by the Navy. Secretary of the Interior Albert Fall secretly leased the land to two private oil companies. Fall soon received $325,000 and a large herd of cattle. Fall was convicted of bribery and sent to prison. The oil company executives went free. The oil reserves were returned to government control. In an unrelated scandal, Harding’s Attorney General Harry Daugherty was prosecuted but not convicted for the illegal sale of pardons and liquor permits."
35, 7," The McNary-Haugen Bill—1924-1928","  With the end of WWI, prices for farm crops dropped. At the same time, farmers were expanding production, thanks to the replacement of mules with tractors, driving prices still lower. As a result, one in four farms was sold to cover mortgages or taxes.   The McNary-Haugen Bill called for the federal government to buy extra wheat, corn, cotton, and tobacco at a fair price, setting a minimum price above the world market price. A special tax would be placed on farm crops. Farmers would lose something by paying the tax, but on balance they would be better off. President Coolidge vetoed the bill as an unconstitutional use of federal power every time Congress passed it from 1924-1928. "
35, 8," War Debts and the Dawes Plan—1924","  The Allies owed the US huge debts from the war. Britain owed $4 billion and France $3.5 billion. Germany owed Britain and France $32 billion in reparations. With German economy in tatters, the Allies weren’t receiving their reparations and were having trouble paying their own debts. The Dawes Plan had US banks lend money to Germany. Germany then paid reparations to the Allies who made payments on their war debts to the US Treasury.  When the Depression struck, US bankers could afford no more loans to Germany. The Allies, except for Finland, defaulted on their loans."
35, 9," Presidential Election of 1928  ","  The Democrats nominated New York Governor Al Smith, a Catholic and an opponent of Prohibition. Smith’s religion and his New York accent hurt him with rural and conservative voters. The Republicans nominated Commerce Secretary Herbert Hoover, a skilled administrator who attacked socialism and praised rugged individualism. Hoover won easily."
35, 10," The Agricultural Marketing Act—1929","  To help farmers help themselves, Hoover supported the Agricultural Marketing Act. It lent money to help farm cooperatives buy, sell, and store surplus crops when prices sank below a certain level. It proved inadequate for dealing with the farm problems of the Depression."
35, 11," Hawley-Smoot Tariff—1930","  This was the highest protective tariff in America’s peacetime history, raising rates to 60%. It reduced trade with Europe as European nations retaliated."
35, 12," Bull & Bear Market","  A bull market is one with rising prices; a bear market, the opposite. Through the 1920’s, a strong bull market led to a quadrupling of stock prices."
35, 13," Black Tuesday—Oct. 29, 1929","  In late October, stocks began a precipitous plunge. By mid-November, stocks had lost two-thirds of their value. Fortunes disappeared overnight. The stock market collapse did not cause the Depression. But it did shake the confidence of the country and lead people to spend less, reducing demand and deepening the Depression."
35, 14," Causes of the Great Depression","  Overcapacity—Industry could produce more goods than people wanted or could afford. Mechanization—Technological developments meant more goods could be produced with fewer workers. Productivity per worker rose 30% during the 1920’s. This led to layoffs; unemployed workers could not buy goods to stimulate the economy. Unequal distribution of income—In 1929, the richest 5% of the country received 33% of the nation’s income. Seventy-one percent of farmers lived below the poverty level before the Depression started. Those who wanted to buy goods could not afford to do so. Easy credit—Consumers accumulated huge debts during the 1920’s, often using stocks as collateral. With the collapse of the stock market, the collateral was insufficient, leading banks to collapse. Unbalanced foreign trade—The Hawley-Smoot Tariff made it harder to sell goods to Europe since Europeans could not sell goods to the US and earn the dollars needed to buy American products. No social safety net— There was no federal welfare system in the 1920’s, no unemployment insurance, no Social Security. American society was dominated by a philosophy of rugged individualism which said people should take care of themselves during hard times, get along without government assistance, and pull themselves up by their own bootstraps.   "
35, 15," President Hoover’s approach to the Depression:  ","  Hoover tried to restore confidence in the economy by asking business not to cut payrolls and labor not to ask for higher wages. Most of them initially agreed, at least until 1931. He cut taxes and pressed the Federal Reserve Board to cut interest rates to make borrowing easier. He procured $2 billion for public works projects. He established the Reconstruction Finance Corporation and the Home Loan Bank Act to assist businesses and head off some foreclosures.  But he was a fiscal conservative who said we couldn’t ““squander our way to prosperity,”“ and so he opposed further spending plans."
35, 16," Hoover’s Rugged Individualism","  Hoover was considered a humanitarian, always wanting to help others. He first became prominent as the WWI head of the Belgian Relief Commission. Believing in rugged individualism, he thought that individuals and local government agencies were the ones to care for children, sick, old, and disabled. Direct handouts would decrease a person’s self-respect. He believed the depression could come to an end with individual initiative and private charity.    Hoover did more than any previous president had to end a depression. He lent money to the states and millions to corporations to help them resume productivity; it wasn’t enough. "
35, 17," Hoovervilles","  The unemployed and homeless didn’t understand why federal money was not directed to help them and blamed President Hoover. The Democratic National Committee began to damage Hoover’s image more. Groups of shacks in which the homeless lived became known as Hoovervilles. Old newspapers used for warmth were called Hoover blankets, and empty pockets turned inside out were called Hoover flags. Jackrabbits were Hoover steers.   "
35, 18," Muscle Shoals Bill","  This was a predecessor to Franklin Roosevelt’s TVA. Hoover vetoed it as socialistic."
35, 19," Reconstruction Finance Corporation—1932","  The RFC was started by Hoover to make loans to industries such as banks, life insurance companies, and railroads in hopes of getting them back on their feet.   The RFC was criticized as a trickle-down or ““horse and sparrow”“ approach because it gave money not to the poor but to businesses in hopes that the benefits would trickle down to the jobless. However, it was a limited success in sustaining some businesses."
35, 20," Norris-La Guardia Act—1932","  This pro-labor bill outlawed yellow-dog contracts and forbade injunctions banning strikes, boycotts, and peaceful picketing. Hoover signed it."
35, 21," Bonus Army—1932","  In 1924 Congress voted to pay WWI veterans a cash bonus in 1945 to make up for the amount of money the men lost while fighting in the war. At the start of the Depression, they were permitted to take out some of their bonus money. The next year they asked for full payment. The marchers of the Bonus Army began in Oregon and headed for Washington, D.C., hoping to gain the support of others on the Patman Bill, which would provide full payment. By early June, there were 17,000 veterans and their families in Washington D.C. The Senate voted down the bill on June 17. The veterans were offered money for a ride home, which would be taken out of their bonus. Two thousand remained and were driven out on July 28. Army Chief of Staff Douglas MacArthur and Major Dwight D. Eisenhower led US troops against the Bonus Marchers. Two Bonus Marchers died in the fight, one thousand people were attacked with tear gas, killing a baby. The Hoover administration published reports that most of the Bonus Marchers were communists or criminals, but investigations did not support those charges. The administration appeared callous and blundering in its handling of the Marchers."
35, 22," Japanese in Manchuria—1931","  Japan invaded China and took control of the province of Manchuria. The US refused to cooperate with a League of Nations economic boycott of Japan. Instead the US issued the Stimson Doctrine, saying that the US would recognize no seizure of territory by force. Japan stayed in Manchuria."
35, 23," Hoover and Latin America","  Hoover sought to make US policy in Latin America less interventionist. He withdrew US marines from Haiti and Nicaragua and did not intervene in several rebellions. Franklin Roosevelt is generally credited with implementing the Good Neighbor policy. But Hoover began the policy four years earlier. Key ID’s Ch. 36, 1933 – 1938 "
36, 1," Eleanor Roosevelt ","  In 1921 FDR contracted polio, leaving his legs paralyzed. But with the aid of his wife Eleanor, he continued a career in politics.    Eleanor traveled in place of her husband on campaign trips and on fact-finding missions, bringing her husband first-hand reports of the conditions people faced. She became an articulate voice on behalf of the poor and minorities and helped push FDR in a more liberal direction."
36, 2," FDR’s Brain Trust","  During the campaign, FDR had been vague about his promised New Deal. While working on the New Deal, Roosevelt’s advisers met in New York to discuss economic and social programs. Three Columbia University professors, Adolf A. Berle, Raymond Moley, and Rexford G. Tugwell, were present as well. Newspapers began referring to this group as the Brain Trust. They had formed ideas for Roosevelt’s campaign speeches and later wrote much of the New Deal legislation."
36, 3," African Americans & the New Deal Coalition","  Since Lincoln and Emancipation, blacks had supported the Republicans. But they were hit harder than other groups by the Depression. Although the New Deal was not colorblind, it did provide relief to blacks. Eleanor Roosevelt was an eloquent advocate for minorities. And FDR had a group of unofficial black advisors, the Black Cabinet, to make sure that issues important to African Americans were raised. As a result, African Americans moved solidly into the Democratic Party, giving the Democrats 80% or more of their votes in many elections. In addition to African Americans, FDR’s New Deal coalition included the poor, union members, and ethnic and religious minorities (many of them the so-called New Immigrants), and white Southerners. This New Deal coalition allowed the Democrats to dominate national politics until the late 1960’s."
36, 4," Mass Deportations—1929-1939","  As unemployment grew, the Hoover administration and later the Roosevelt administration deported perhaps as many as two million Mexican Americans, of whom 60% were US citizens. Many of the rest were in the country legally, having been recruited by companies such as Ford Motors to provide much needed labor during the boom years of the 1920’s.  Known as the Repatriation, this involved raids and arrests carried out by the Immigration and Naturalization Service often without warrants and due process. A government commission that later investigated the deportations called the process ““unconstitutional, tyrannic and oppressive.”“"
36, 5," The Hundred Days","  In the first one hundred days of FDR’s administration, Congress passed over a dozen major New Deal measures, including the FERA, CCC, AAA, TVA, and NIRA. The effect of this flood of legislation was to give the public a sense that action to combat the Depression was being taken. In addition, these measures set the precedent for increased federal intervention in the economy."
36, 6," Relief, Recovery, & Reform","  The New Deal had several goals. In the short term, the goals were to provide relief (assistance to the poor and unemployed) and immediate recovery (improved performance in the economy). In the long term, the goals were permanent recovery and reform of the economic system (to allow the capitalist system to function more reliably). Examples: Relief—CCC, FERA. Recovery—bank holiday, AAA. Reform—SEC, Glass-Steagall Act."
36, 7," The New Deal and 20th Century Liberalism","  Although FDR was not a systematic political thinker, his New Deal policies, combined with Harry Truman’s later Cold War policies, formed the basis of liberalism in the 20th century. Classical liberalism supported change, was optimistic about progress, and favored giving people (and businesses) more freedom. Twentieth century liberalism retained the optimism about progress and combined it with a faith in government to bring about that progress.  Specifically, 20th century liberalism saw government as having responsibility for managing the economy (a move away from the laissez-faire economics of classical liberalism) and for providing citizens with an economic safety net (sometimes referred to as a limited welfare state). During the Cold War, liberalism added vigorous anti-communism to its beliefs."
36, 8," Emergency Banking Relief Act (Bank Holiday)—1933","  In the first three years of the Depression, 5100 banks failed. In the first three months before FDR’s inauguration, an addition 4000 banks failed. Two days after FDR’s inauguration, he ordered a bank holiday to halt bank collapses as depositors withdrew their money in panic.   Congress met in a special session on March 9 to hear the terms of FDR’s Emergency Banking Relief Bill. It passed in eight hours and, by the end of the day, was signed into law. It gave the Treasury Department authorization to inspect the country’s banks. The sound banks could open at once, the ones that needed help received loans, and insolvent ones were forced to remain closed. About 10% of all banks stayed closed."
36, 9," Fireside Chats ","  After the bank holiday, FDR addressed the nation on radio, explaining how the banking system worked in simple language. This was the first fireside chat, FDR’s method of explaining New Deal policy in homey metaphors.   "
36, 10," Glass-Steagall Banking Reform Act—1933","  The Glass-Steagall Act started the Federal Deposit Insurance Corporation. This protected bank deposits up to $5,000, and as a result, depositors didn’t have to worry about losing their savings.  This act also limited risky speculation by banks through separating commercial and investment banking. In other words, banks were forbidden from taking people’s deposits and speculating in the stock market with that money. "
36, 11," Civilian Conservation Corps (CCC)—1933","  The Civilian Conservation Corps hired unemployed single males ages seventeen to twenty to work on building roads, planting trees, and helping with soil-erosion and flood control. They lived in camps run by army officers and were directed by foresters and construction foremen. Twenty-five of the thirty dollars they earned each month was sent to their families. They got free food and uniforms.  Within eight years, the CCC had planted over 200 million trees, built hundreds of miles of trails, and fought dozens of forest fires. By 1941, close to 3 million men had gone through the CCC. "
36, 12," Federal Emergency Relief Administration (FERA)—1933","  The FERA, run by Roosevelt aide Harry Hopkins, gave an initial $250 million to the states in order to feed and clothe the unemployed, the elderly, and the sick. The FERA provided an additional $250 million, given on the basis of one federal dollar for every three state dollars contributed. It provided direct relief to the needy and paid wages for federal work projects."
36, 13," Home Owners’ Loan Corporation (HOLC)","  This program provided assistance to nonfarm homeowners who were struggling to meet mortgage payments as well as to banks who held these mortgages. It enabled homeowners to refinance their mortgages."
36, 14," Huey Long ","  Considered by FDR to be the most dangerous foe of the New Deal, Long started out as a poor salesman of patent medicines. After studying law he began to fight the oil and utility companies that controlled the state. A great speaker, he was elected governor in 1928, giving Louisiana schools, roads, bridges, and hospitals. Long’s administration in Louisiana was marked by corruption and political repression, however. In 1930 he became a senator.   Called the Kingfish, Long began to consider the presidency. He started Share the Wealth in 1934, with the motto ““Every Man a King.”“ It was supposed to guarantee $5,000 a year income for every family in the United States by taking over the wealth of millionaires and dividing the nation’s land and mineral treasures. Every family should own a house, an automobile, and a radio.   Long was shot to death in the state capitol in Baton Rouge in 1935.  "
36, 15," Father Charles Coughlin and Dr. Francis Townshend—New Deal Critics","  Coughlin, a priest in Detroit, broadcast his sermons. At first, Coughlin was a staunch supporter of the 1932 presidential candidate FDR, campaigning in support of FDR on his radio broadcast. Coughlin was vehemently against Wall Street, and he warned his audience of the evils of capitalism.  However, dissatisfied with the slow moving monetary reform of FDR’s New Deal, Coughlin declared the New Deal a communist conspiracy. He proceeded to use his radio sermons as a political forum in which to attack President Roosevelt. After 1936, his talks combined harsh attacks on Roosevelt as the tool of international Jewish bankers with praise for the fascist leaders Mussolini and Hitler, leading to his political demise. Townshend, a retired physician, advocated providing the elderly with federal pensions. The plan applied to Americans over sixty who retired (freeing jobs for younger workers); they would receive a monthly check for $200 (a significant sum at the time), but that check had to be spent within one month, thus pumping money into the economy. However, this program would have consumed as much as half the national budget. Although Townshend’s proposal was not enacted, it helped to build support for FDR’s Social Security plan. "
36, 16," Works Progress Administration (WPA)—1935","  The Works Progress Administration headed by Harry Hopkins was to provide as many jobs as fast as possible. It received a budget of $5 billion, the largest amount any country had ever spent on public welfare. Between 1935 and 1941 8 million persons were employed.   Workers built or repaired 651,000 miles of roads and constructed 110,000 libraries, schools, and hospitals. Women sewed 300 million garments for the needy. The WPA found work for unemployed artists, musicians, and actors, by presenting free public concerts to make the artists known.  A notable project funded by the WPA was the Federal Writers’ Project. It was intended to employ writers, historians, teachers, and librarians. The Federal Writers’ Project is best known for creating a series of historical and cultural guidebooks for each state and for recording the oral histories of over 2,000 former slaves. The WPA was criticized for encouraging people to vote Democratic in exchange for handouts, for boondoggles or make-work jobs, and because 20 percent of the funds went to the arts instead of construction.  "
36, 17," National Recovery Administration (NRA) (Blue Eagle)—1933","  The National Industrial Recovery Act created the National Recovery Administration. The NRA called for codes detailing fair practices for industry. Each industry was to set up its code. If it didn’t, the NRA would do so. Industries operating under such an NRA code were exempt from anti-trust action. This was done in hopes of limiting production so prices would go up, thus producing a profit. In addition, minimum wages and maximum work hours were set. Child labor was abolished. Small businesses and consumers argued that the codes favored big business.  The NIRA was declared unconstitutional in the 1935 Schechter Poultry case."
36, 18," Schechter v. US —1935","  In what was known as the ““sick chicken case,”“ a poultry corporation supposedly sold an unfit chicken to a butcher. The Supreme Court ruled NIRA unconstitutional, saying that it gave legislative powers to the executive branch and that some of the industry codes covered intrastate commerce.  The decision indicated that the Court saw activities such as mining, construction, manufacturing, and agriculture as essentially local and out of the control of the federal government."
36, 19," Public Works Administration (PWA)—1933","  The NIRA also set up the Public Works Administration, which was to engage in pump priming through funding major construction projects such as dams, hospitals, and airports."
36, 20," Twentieth Amendment (Lame Duck)—1933 ","  FDR was elected in November of 1932 but did not take office until March of 1933. During that time he was reluctant to work with Hoover on economic policies. The Twentieth Amendment moved up the dates to January for the new president and Congress to take office, reducing the lame duck period."
36, 21," Twenty-First Amendment—1933","  This repealed prohibition. Prior to its repeal, FDR endorsed and Congress approved a law allowing the sale of beer and wine."
36, 22," Agriculture Adjustment Act (AAA)—1933","  Net farm income per farmer had dropped from $162 in 1929 to $48 in 1932. Farmers’ purchasing power had fallen 60% since farm prices dropped faster than industrial prices. The nation was beginning to see mob violence from angry farmers, and the National Guard had been called out in some states to put counties under martial law.  The Agricultural Adjustment Administration sought to reduce oversupply of farm commodities. It offered to pay farmers a certain amount for each acre left unplanted. The government paid cotton farmers $200 million to plow under 10 million acres of their crop and also paid hog farmers to slaughter 6 million swine. To pay for these subsidies, the government imposed a tax on the processors of agricultural products (for example, on mills that ground wheat into flour). Many were upset about the waste of food while so many Americans were going hungry.  The Supreme Court struck down the AAA, saying that its taxing provisions were unconstitutional because the AAA taxed one group of society (processors) to benefit a second group (farmers). (The Second AAA was passed in 1938. It was funded out of general tax revenues and was therefore found to be constitutional.)"
36, 23," Soil Conservation & Domestic Allotment Act—1936","  The Soil Conservation and Domestic Allotment Act instead paid farmers to reduce their acreage by planting soil-conserving crops or by letting their land lie fallow."
36, 24," Dust Bowl","  A severe drought combined with high temperatures and poor farming practices led to severe erosion in the Midwest. Hundreds of thousands of farmers lost their land and migrated west."
36, 25," Securities & Exchange Commission (SEC)—1934","  This was established to prevent insider trading and manipulation of stock prices. Joseph Kennedy (the father of President Kennedy) was put in charge of the new SEC.  While at first some people objected, they began to see the need for regulation after Richard Whitney, president of the New York Stock Exchange, was put in prison for dishonest financial practices."
36, 26," Tennessee Valley Authority (TVA)—1933","  Since WWI Congress had been arguing what to do about the hydroelectric plants the government had built in Muscle Shoals, Alabama, along the Tennessee River, to produce explosive nitrates. After the war, private utility companies wanted to buy or lease the plants. Senator George W. Norris of Nebraska headed a group of congressmen who believed that the federal government should continue to develop the natural resources.   In 1933, the TVA was started, originally to set an example of regional economic planning. FDR wanted to try a coordinated system of economic development instead of a group of separate and unrelated reforms. The TVA brought new factories, new energy, and new jobs to one of the nation’s poorest regions. Prior to the TVA, only 2% of the farms in the region had electricity.  The TVA encouraged grassroots participation and was successful in doing so. But it was racially segregated. Only whites could help in the planning, and only whites shared in the benefits."
36, 27," Federal Housing Administration (FHA)—1934","  One of the longest lasting New Deal programs, the FHA provided loans for new home construction or remodels."
36, 28," Social Security Act—1935","  In 1935 Congress passed the Social Security Act, providing a pension system for retired workers and their spouses and death benefits for children up to the age of eighteen. The pensions were not based on financial need. Farm workers and domestics were not covered.   This is believed to have affected the lives of more people than any other legislation passed in the New Deal. (Other industrialized nations had already created such programs a generation or more before.) "
36, 29," National Labor Relations Act (Wagner Act)—1935","  This bill was sponsored by Senator Robert F. Wagner to replace the labor provisions of the now-unconstitutional NIRA.  The NLRA gave workers a number of important rights. Employers were required to engage in collective bargaining with their workers. The law banned unfair practices, including threatening workers for union activity, firing union members, and interfering with union activities. It set up the National Labor Relations Board to hear testimony about unfair labor practices and to supervise elections where workers indicated whether they wanted to be represented by a union. "
36, 30," Congress for Industrial Organization (CIO)—1935","  Originally the Committee for Industrial Organization, this group led by John L. Lewis of the United Mine Workers organized unskilled workers. The parent organization AFL had traditionally focused on skilled workers.  The CIO, using the sit-down strike, a tactic where striking workers refused to leave the factory to prevent the importation of strikebreakers, successfully organized the auto industry.  In 1938 the CIO broke away from the AFL."
36, 31," Fair Labor Standards Act (Wages and Hours Bill)—1938","  This replaced the part of the NIRA that dealt with wages and hours. It established the first national minimum hourly rate for wages (25¢/hour at first, moving up to 40¢ in two years), a national maximum work week (44 hours/week moving to 40 hours in two years), and a ban on factory work by workers under sixteen. "
36, 32," The Election of 1936","  Roosevelt was opposed by Kansas Governor Alf Landon, who supported many of the New Deal programs (though not Social Security). The Republican Party platform condemned the New Deal for its radicalism, confusion, and waste. Roosevelt counterattacked, condemning ““economic royalists.”“ FDR won all but two states. The Democrats controlled two-thirds of both houses of Congress."
36, 33," FDR’s Court-Packing Effort—1937","  Prior to the New Deal, the Supreme Court rarely overturned laws of Congress (only eight times between 1789 and 1910). But in May of 1935, the Court invalidated three New Deal programs including the AAA and NIRA. FDR complained that the Court was not up to date in its views. After his huge 1936 victory, he proposed a plan that would allow the appointment of as many as six additional Supreme Court justices. Roosevelt, of course, planned to appoint justices who would be sympathetic to the New Deal. This proposal was widely condemned as an attempt to overturn the constitutional separation of powers. Congress rejected it, and FDR lost some of his political influence as a result. However, in 1937 the Court upheld by 5-4 votes a minimum wage law for women, the Wagner Act and the Social Security Act. Shortly thereafter retirements from the Court allowed FDR to appoint sympathetic justices."
36, 34," Economist John Maynard Keynes","  Keynes argued that in order to lift an economy out of a depression, the government had to engage in massive deficit spending, that is, spending much more than it collected in taxes.  Although FDR had engaged in pump priming throughout the New Deal (spending government money to stimulate the economy), he had in some ways been a fiscal conservative who sought to limit federal deficits. Indeed, in 1937 with the economy showing signs of recovery, FDR cut back on New Deal spending. Unemployment rose, stocks lost value, and industrial production dropped in what has been called the Roosevelt Recession. But FDR eventually embraced Keynesian economics. And it was the massive deficit spending of WWII that finally lifted the country out of the Depression."
36, 35," Hatch Act—1939","  This act barred federal officials, except for top political office holders, from participating in political campaigns or raising campaign contributions. It forbade the use of government funds for political campaigns, and prohibited the collection of campaign contributions from people receiving relief payments. Key ID’s Ch. 37, 1933 – 1941 "
37, 1," Quarantine Speech—1937","  Roosevelt presented his fears about the international situation with Germany, Italy, and Japan. He said the rest of the world should behave the way a community behaves during an epidemic, ““It joins in a quarantine of the patients in order to protect the health of the community against the spread of disease.”“ Democratic nations should work together to isolate the aggressor nations.  Isolationists protested that this would move the US closer to a shooting war."
37, 2," Recognition of the USSR—1933 ","  Sixteen years after the Bolsheviks took power, the US finally granted them diplomatic recognition. FDR was motivated by the desire to increase trade and by the hope that a friendly Russia would help to counterbalance the power of Germany and Japan."
37, 3," Roosevelt’s Good Neighbor Policy","  In his inaugural address, FDR repudiated his cousin’s Roosevelt Corollary, which claimed for the US the power of hemispheric police officer. The US pledged itself to a policy of nonintervention in Latin America, brought home the marines from Haiti, freed Cuba from the Platt Amendment, and removed similar restrictions from Panama. FDR was motivated by a desire to line up friendly nations in case of European aggression. In addition, dollar diplomacy made little sense in a world-wide depression when there was little US investment overseas."
37, 4," Reciprocal Trade Agreements Act—1934 ","  This act authorized the president to lower tariffs by as much as 50% on a country-by-country basis if the other nation was willing to make a similar reduction. These reductions did not need to be ratified by the Senate, bypassing the source of many of the huge tariff increases of the past. Secretary of State Cordell Hull negotiated agreements with twenty-one countries. The significance of this was that it changed the high tariff policy that the nation had followed since the Civil War and that it opened the door to the free trade era that followed WWII, an era marked by higher levels of international trade. "
37, 5," The Nye Committee Report—1934  ","  This congressional committee examined America’s entry into WWI. Its report noted that many corporations made lots of money from WWI. The report suggested that some large corporations urged Wilson to enter the war for business reasons. "
37, 6," Neutrality Acts of 1935, 1936 & 1937","  Most Americans in the 1930’s were isolationists and believed that US participation in WWI had been a mistake. Further, most assumed that the Atlantic and Pacific oceans would insulate the US from foreign wars. And the failure of allies to pay war debts angered many Americans. Wary of repeating earlier foreign policy mistakes, Congress passed the Neutrality Acts to prevent US entanglement in another European war. These acts said that during a foreign war, no American could make loans to a belligerent, sell or transport munitions to a belligerent, or sail on a belligerent ship. In essence, these acts gave up America’s traditional rights as a neutral power and for which America had fought the War of 1812. The effect of the Neutrality Acts was to aid the aggressors who had already built up their arms.  "
37, 7," Panay Incident—December 1937","  Japan attacked a US Navy vessel in Chinese waters. The attack was no mistake. Japan offered an apology, payment for damages, and punishment for those responsible. Seventy percent of the American public favored pulling out of China completely, revealing the strength of the isolationists at this time. "
37, 8," Hitler & Austria—1938","  In February Hitler falsely claimed that Germans living in Austria were subject to various atrocities. Hitler called the Austrian chancellor to Germany, demanded a new Austrian government comprised of Austrian Nazis, and threatened attack if Austria refused. In March Hitler, citing abuses of Germans in Austria and claiming that all German-speaking people belong in one nation, invaded Austria and annexed it. This was known as the Anschluss (union)."
